time_stamp,humidity,temperature,pressure,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b
2025-07-19T22:00:00Z,41,86,1014.99,11.5,12.1,10.9
2025-07-19T05:30:00Z,60,72,1015.71,8.5,9.2,7.8
2025-06-06T12:30:00Z,58,69,1013.19,11.1,11.9,10.3
2025-06-06T09:00:00Z,59,69,1012.98,7.0,7.7,6.3
2025-06-06T00:30:00Z,48,76,1011.75,6.1,6.5,5.7
2025-05-16T02:30:00Z,54,68,1014.1,11.1,12.1,10.2
2025-06-05T18:00:00Z,39,82,1013.5,4.9,5.3,4.5
2025-06-05T23:30:00Z,46,78,1012.01,6.4,6.7,6.2
2025-06-05T17:00:00Z,48,76,1013.72,4.6,4.8,4.4
2025-06-05T15:30:00Z,55,72,1013.72,7.8,8.4,7.2
2025-05-12T15:30:00Z,41,79,1013.59,13.3,14.0,12.5
2025-05-12T18:30:00Z,33,88,1014.07,6.3,6.7,5.9
2025-07-13T03:00:00Z,58,73,1014.83,18.7,20.0,17.5
2025-07-13T04:00:00Z,60,73,1015.27,15.7,16.6,14.8
2025-07-13T06:30:00Z,60,72,1015.64,16.0,17.2,14.8
2025-07-13T18:30:00Z,49,79,1016.81,10.2,10.6,9.8
2025-06-23T03:00:00Z,56,72,1011.53,11.4,12.4,10.5
2025-06-13T03:00:00Z,55,73,1010.99,18.7,19.7,17.8
2025-06-13T14:30:00Z,56,72,1011.97,17.5,18.5,16.5
2025-06-13T23:00:00Z,41,82,1011.11,15.4,16.0,14.7
2025-06-13T21:30:00Z,36,87,1011.84,17.9,18.5,17.2
2025-06-13T05:30:00Z,58,71,1011.69,23.4,24.6,22.2
2025-06-13T07:30:00Z,57,72,1011.36,35.5,36.5,34.5
2025-06-13T04:30:00Z,57,72,1011.55,19.8,20.9,18.6
2025-06-13T01:30:00Z,49,77,1010.77,20.5,21.4,19.5
2025-06-22T23:30:00Z,41,81,1011.84,9.5,10.0,8.9
2025-06-22T15:00:00Z,35,86,1013.54,12.4,13.2,11.6
2025-06-22T08:30:00Z,63,66,1011.34,12.6,13.5,11.8
2025-06-22T03:00:00Z,51,71,1010.53,10.1,10.9,9.3
2025-06-22T16:00:00Z,30,89,1013.41,12.3,13.0,11.5
2025-06-01T11:30:00Z,65,69,1013.04,33.5,34.2,32.7
2025-06-01T18:30:00Z,42,85,1013.86,30.4,31.3,29.4
2025-06-20T13:00:00Z,59,71,1010.62,29.3,30.7,27.9
2025-06-20T18:00:00Z,39,85,1011.81,16.1,17.0,15.2
2025-06-20T00:00:00Z,45,80,1010.07,10.2,10.7,9.8
2025-06-20T11:00:00Z,59,71,1009.97,23.3,24.7,21.9
2025-07-10T17:30:00Z,32,95,1013.82,7.7,8.2,7.2
2025-05-27T22:30:00Z,40,82,1014.54,12.7,13.1,12.2
2025-07-15T17:30:00Z,35,89,1015.25,6.5,6.9,6.1
2025-07-15T09:30:00Z,59,71,1013.96,28.4,29.8,27.0
2025-06-25T20:00:00Z,32,90,1015.07,14.1,14.8,13.4
2025-06-25T07:30:00Z,58,70,1015.71,10.3,11.1,9.5
2025-06-25T04:00:00Z,57,71,1015.34,10.1,10.7,9.5
2025-06-25T18:30:00Z,30,93,1015.85,13.3,14.1,12.6
2025-08-08T10:00:00Z,70,69,1011.63,12.8,13.8,11.7
2025-08-07T21:30:00Z,42,89,1013.47,28.9,30.0,27.8
2025-08-07T06:00:00Z,63,72,1015.3,16.1,17.4,14.9
2025-05-21T22:00:00Z,43,84,1012.53,10.9,11.4,10.4
2025-05-21T13:30:00Z,52,73,1012.66,12.5,13.5,11.4
2025-07-22T11:30:00Z,60,71,1014.34,5.3,5.7,4.9
2025-07-22T01:30:00Z,55,76,1013.51,5.3,5.5,5.1
2025-07-22T13:30:00Z,60,71,1014.99,5.7,6.1,5.3
2025-05-11T18:30:00Z,26,98,1012.62,13.2,14.0,12.4
2025-06-08T13:00:00Z,64,66,1015.3,17.4,18.4,16.4
2025-06-08T14:30:00Z,63,67,1015.98,13.9,14.6,13.2
2025-06-08T19:00:00Z,45,79,1015.92,11.4,12.0,10.9
2025-06-10T15:30:00Z,55,73,1015.12,30.3,31.2,29.3
2025-06-10T12:30:00Z,61,70,1013.82,45.2,46.2,44.1
2025-06-14T15:00:00Z,56,74,1014.07,38.4,39.5,37.2
2025-06-14T08:00:00Z,60,70,1011.88,29.1,30.1,28.2
2025-08-01T00:00:00Z,50,80,1014.82,7.8,8.3,7.3
2025-05-24T18:00:00Z,42,80,1016.32,10.2,10.8,9.6
2025-07-01T03:00:00Z,62,69,1010.81,10.0,10.7,9.3
2025-07-01T18:30:00Z,33,89,1012.74,12.5,13.1,11.9
2025-07-31T12:00:00Z,71,67,1014.53,10.1,10.8,9.3
2025-07-31T07:30:00Z,67,69,1015.0,9.0,9.9,8.1
2025-07-31T15:30:00Z,37,89,1015.91,6.8,7.2,6.3
2025-07-31T12:30:00Z,71,66,1014.76,10.2,10.9,9.4
2025-07-31T03:30:00Z,65,71,1013.92,8.5,9.3,7.7
2025-07-31T09:30:00Z,69,69,1014.75,9.3,10.3,8.3
2025-07-27T06:00:00Z,70,68,1015.28,6.0,6.5,5.5
2025-07-27T04:00:00Z,66,69,1014.83,9.3,10.0,8.6
2025-07-27T05:30:00Z,69,68,1015.26,7.4,7.9,6.8
2025-06-11T18:30:00Z,37,87,1013.77,29.9,30.7,29.0
2025-06-11T21:30:00Z,39,85,1012.89,8.0,8.5,7.6
2025-06-11T21:00:00Z,38,85,1013.0,11.1,11.6,10.7
2025-05-15T07:00:00Z,62,64,1015.26,13.1,14.3,11.9
2025-05-15T09:30:00Z,60,63,1015.12,12.8,14.1,11.5
2025-05-15T23:30:00Z,44,76,1013.95,8.6,9.3,7.8
2025-05-15T16:00:00Z,37,81,1016.26,13.5,14.4,12.5
2025-07-14T23:30:00Z,42,81,1012.98,6.7,7.1,6.3
2025-05-25T04:00:00Z,53,69,1015.42,12.6,13.4,11.8
2025-05-25T06:00:00Z,56,68,1015.91,12.1,12.7,11.5
2025-05-25T16:00:00Z,45,76,1016.68,10.1,10.7,9.5
2025-05-22T16:00:00Z,33,91,1013.56,32.9,33.8,31.9
2025-05-22T22:30:00Z,42,83,1013.21,14.1,14.8,13.4
2025-05-22T14:00:00Z,64,69,1013.33,39.4,40.7,38.1
2025-06-03T09:00:00Z,57,69,1015.94,10.3,11.0,9.5
2025-06-21T19:00:00Z,30,91,1011.97,8.9,9.6,8.3
2025-06-21T06:30:00Z,58,68,1010.41,15.0,15.9,14.0
2025-06-21T08:30:00Z,49,71,1010.39,10.5,11.4,9.6
2025-05-20T05:30:00Z,65,68,1013.88,17.6,18.6,16.5
2025-05-20T22:30:00Z,37,85,1012.0,13.2,13.7,12.7
2025-05-20T14:30:00Z,39,85,1013.98,15.8,16.8,14.8
2025-06-18T15:00:00Z,35,90,1009.96,13.6,14.7,12.6
2025-06-18T06:30:00Z,64,70,1009.76,13.9,15.2,12.6
2025-06-19T19:30:00Z,32,91,1011.11,9.6,10.0,9.1
2025-06-19T23:00:00Z,43,84,1010.2,11.9,12.7,11.1
2025-06-19T05:00:00Z,63,71,1010.32,10.5,11.6,9.4
2025-05-30T14:00:00Z,45,80,1015.22,17.9,18.9,16.9
2025-05-30T12:00:00Z,66,67,1012.07,20.5,21.7,19.4
2025-05-30T00:00:00Z,45,78,1013.14,11.3,11.8,10.8
2025-05-30T16:00:00Z,35,88,1015.74,19.1,19.5,18.6
2025-07-07T03:30:00Z,64,70,1013.08,15.1,16.1,14.1
2025-07-30T04:00:00Z,68,69,1015.98,12.2,13.3,11.2
2025-07-30T19:30:00Z,35,92,1016.13,22.6,23.5,21.7
2025-07-30T03:30:00Z,67,70,1015.99,12.6,13.6,11.6
2025-07-30T18:30:00Z,34,94,1016.72,20.3,21.0,19.6
2025-07-30T16:30:00Z,35,93,1017.01,15.8,16.7,15.0
2025-07-30T23:30:00Z,47,81,1013.85,10.6,11.1,10.1
2025-07-08T23:30:00Z,43,80,1016.76,6.6,6.9,6.3
2025-05-14T07:30:00Z,58,64,1016.14,6.1,6.7,5.5
2025-06-15T02:00:00Z,56,73,1011.76,15.9,16.9,14.8
2025-07-03T08:30:00Z,58,71,1011.55,21.7,22.6,20.8
2025-06-26T19:30:00Z,33,92,1013.92,12.8,13.3,12.2
2025-06-26T16:00:00Z,48,78,1014.52,39.1,40.3,37.9
2025-07-06T04:00:00Z,64,69,1015.8,12.1,13.1,11.1
2025-07-06T00:00:00Z,48,81,1015.67,17.3,18.3,16.2
2025-06-24T07:00:00Z,61,69,1014.18,12.1,13.1,11.1
2025-05-13T19:30:00Z,25,90,1015.89,2.1,2.2,1.9
2025-05-13T06:30:00Z,60,63,1014.2,2.6,2.8,2.3
2025-05-13T18:00:00Z,27,87,1016.41,2.2,2.4,1.9
2025-07-11T23:00:00Z,42,83,1013.67,13.5,14.0,13.0
2025-06-27T08:00:00Z,63,70,1012.75,28.4,29.4,27.3
2025-06-27T09:00:00Z,62,70,1012.58,33.2,33.8,32.7
2025-07-02T21:00:00Z,35,86,1011.76,7.7,8.1,7.3
2025-05-29T23:00:00Z,42,80,1013.58,11.5,12.0,11.0
2025-05-29T14:00:00Z,57,70,1014.22,13.2,13.9,12.5
2025-07-17T04:00:00Z,59,70,1013.69,4.8,5.2,4.4
2025-07-17T15:00:00Z,41,85,1014.75,7.4,7.8,7.1
2025-07-17T12:30:00Z,65,67,1013.73,11.7,12.3,11.0
2025-07-23T00:00:00Z,48,79,1014.03,6.2,6.5,6.0
2025-05-23T08:30:00Z,60,71,1012.96,30.1,31.5,28.7
2025-05-31T14:30:00Z,64,70,1015.51,34.1,34.8,33.4
2025-05-31T14:00:00Z,64,70,1015.16,34.6,34.9,34.3
2025-06-29T03:00:00Z,62,71,1013.28,18.4,19.7,17.1
2025-06-29T23:30:00Z,45,80,1012.85,8.2,8.6,7.8
2025-06-29T23:00:00Z,43,81,1013.13,6.9,7.2,6.6
2025-06-29T16:30:00Z,37,87,1015.48,22.1,23.1,21.1
2025-06-29T11:30:00Z,63,70,1014.79,26.9,28.5,25.3
2025-05-17T13:30:00Z,53,67,1015.23,13.9,14.3,13.4
2025-05-17T16:00:00Z,50,68,1015.84,12.2,12.9,11.5
2025-05-17T05:30:00Z,53,68,1015.04,16.2,17.1,15.2
2025-06-04T22:30:00Z,42,80,1011.84,7.4,7.8,7.1
2025-06-04T22:00:00Z,40,82,1011.91,7.1,7.4,6.7
2025-06-04T17:30:00Z,51,74,1013.41,9.1,9.8,8.4
2025-06-04T07:30:00Z,59,69,1013.36,7.6,8.2,7.1
2025-08-04T20:00:00Z,37,90,1014.18,31.3,32.1,30.5
2025-07-09T14:30:00Z,40,85,1017.32,7.8,8.2,7.4
2025-07-28T06:00:00Z,70,68,1016.34,4.9,5.4,4.4
2025-07-28T01:00:00Z,53,76,1014.58,5.3,5.5,5.0
2025-07-28T07:30:00Z,71,68,1016.55,5.1,5.5,4.7
2025-07-28T00:00:00Z,49,79,1014.74,7.5,7.9,7.0
2025-07-28T10:30:00Z,68,69,1016.36,8.4,9.1,7.7
2025-06-07T20:30:00Z,35,85,1015.54,9.1,9.6,8.5
2025-05-28T15:30:00Z,57,70,1015.17,9.5,10.2,8.9
2025-05-26T17:30:00Z,49,74,1016.04,18.3,19.3,17.3
2025-05-26T21:30:00Z,39,82,1015.22,11.6,12.2,11.0
2025-05-26T18:30:00Z,45,78,1016.17,13.6,14.3,12.9
2025-05-26T22:30:00Z,40,81,1014.81,13.9,14.5,13.3
2025-08-02T07:00:00Z,66,69,1019.76,7.7,8.3,7.1
2025-08-02T09:00:00Z,68,69,1019.39,18.2,19.1,17.2
2025-08-02T15:30:00Z,57,75,1020.14,37.5,38.9,36.2
2025-06-30T08:30:00Z,66,68,1012.52,10.1,11.1,9.1
2025-06-30T22:30:00Z,42,81,1011.78,10.1,10.7,9.6
2025-06-30T07:30:00Z,68,67,1012.33,11.9,12.7,11.1
2025-06-28T15:00:00Z,49,78,1016.63,44.2,45.2,43.1
2025-06-28T06:30:00Z,61,71,1014.3,17.1,18.5,15.7
2025-06-28T12:30:00Z,61,71,1015.62,42.5,43.4,41.7
2025-05-10T17:30:00Z,27,98,1012.77,15.2,15.8,14.5
2025-05-10T16:00:00Z,33,90,1012.61,15.1,15.9,14.3
2025-05-10T20:00:00Z,28,97,1012.0,10.1,10.6,9.6
2025-06-09T21:30:00Z,41,83,1013.4,17.0,17.6,16.4
2025-06-09T22:30:00Z,43,81,1012.68,13.6,13.9,13.2
2025-06-09T09:00:00Z,61,69,1013.33,16.2,16.9,15.6
2025-08-06T07:00:00Z,68,71,1016.14,16.4,17.9,14.9
2025-07-29T16:30:00Z,43,84,1018.83,28.9,30.1,27.7
2025-07-29T18:30:00Z,33,92,1018.14,26.7,27.5,25.9
2025-07-12T00:00:00Z,46,80,1013.48,14.5,15.2,13.9
2025-07-12T13:30:00Z,60,73,1015.5,36.2,37.3,35.0
2025-07-05T13:30:00Z,62,70,1018.2,118.8,123.5,114.0
2025-07-05T01:30:00Z,55,75,1015.55,14.7,15.2,14.1
2025-06-02T06:00:00Z,59,69,1013.98,7.6,8.2,7.0
2025-06-02T16:00:00Z,32,91,1015.24,26.9,27.9,26.0
2025-06-02T08:30:00Z,60,68,1013.75,15.1,15.8,14.4
2025-08-05T14:00:00Z,68,71,1015.17,38.7,39.9,37.5
2025-08-05T18:00:00Z,32,96,1015.98,26.4,27.5,25.2
2025-08-05T08:30:00Z,70,70,1013.61,19.6,20.7,18.4
2025-08-03T23:00:00Z,47,83,1014.26,20.3,20.9,19.6
2025-08-03T15:30:00Z,54,77,1017.24,41.1,42.4,39.8
2025-08-03T02:30:00Z,64,72,1016.5,22.2,23.1,21.3
2025-08-03T08:00:00Z,70,67,1017.17,19.8,21.1,18.5
2025-07-21T15:30:00Z,60,73,1016.11,19.1,20.3,18.0
2025-07-21T04:00:00Z,63,71,1014.7,11.3,12.3,10.4
2025-07-18T08:30:00Z,62,70,1014.3,10.1,10.9,9.3
2025-07-18T10:00:00Z,63,69,1014.17,11.6,12.5,10.7
2025-07-18T14:00:00Z,48,80,1015.56,14.0,14.6,13.3
2025-07-18T20:00:00Z,34,91,1015.42,5.0,5.2,4.8
2025-07-18T05:30:00Z,61,72,1014.33,5.5,5.9,5.0
2025-07-20T20:00:00Z,37,89,1015.09,10.6,11.0,10.1
2025-07-20T13:00:00Z,61,73,1015.14,28.9,30.0,27.8
2025-07-20T11:30:00Z,58,74,1014.74,28.1,29.8,26.4
2025-06-16T02:00:00Z,54,75,1011.06,13.9,14.8,13.0
2025-07-24T07:00:00Z,70,68,1017.75,7.8,8.4,7.2
2025-07-24T12:30:00Z,72,67,1018.26,6.4,7.0,5.9
2025-07-24T09:30:00Z,72,66,1017.78,6.8,7.4,6.3
2025-07-04T19:30:00Z,31,94,1016.94,23.6,24.4,22.8
2025-07-04T11:30:00Z,58,73,1015.33,31.6,32.4,30.9
2025-06-17T16:00:00Z,29,95,1011.44,10.6,11.1,10.0
2025-06-17T11:00:00Z,64,65,1010.84,15.5,16.9,14.1
2025-06-17T13:30:00Z,55,72,1011.23,15.3,16.6,14.0
2025-06-12T09:00:00Z,61,70,1011.45,36.0,36.9,35.2
2025-06-12T23:00:00Z,41,83,1011.08,26.3,27.3,25.4
2025-06-12T20:00:00Z,36,88,1011.71,17.5,18.3,16.7
2025-07-16T02:00:00Z,52,75,1012.93,7.5,7.7,7.2
2025-07-16T05:00:00Z,57,72,1013.88,9.5,10.2,8.8
2025-07-19T08:00:00Z,60,73,1015.78,11.5,12.3,10.8
2025-07-19T17:00:00Z,48,81,1016.58,22.4,23.3,21.5
2025-06-06T14:00:00Z,57,69,1013.83,12.7,13.6,11.8
2025-06-06T11:30:00Z,58,69,1012.89,10.1,10.8,9.3
2025-06-06T17:00:00Z,50,75,1014.4,9.5,10.0,9.1
2025-06-06T01:00:00Z,50,74,1011.68,5.4,5.8,5.1
2025-06-06T21:30:00Z,40,82,1013.24,9.6,9.8,9.5
2025-06-06T18:30:00Z,44,79,1014.58,10.9,11.5,10.3
2025-05-16T20:00:00Z,31,86,1014.42,9.0,9.6,8.4
2025-05-16T05:30:00Z,58,65,1015.32,12.5,13.2,11.8
2025-06-05T14:00:00Z,60,69,1013.44,8.8,9.3,8.2
2025-06-05T20:30:00Z,37,85,1012.95,2.3,2.6,2.1
2025-06-05T02:00:00Z,51,74,1011.79,16.3,17.0,15.6
2025-06-05T00:30:00Z,46,77,1011.56,11.8,12.3,11.2
2025-06-05T12:00:00Z,61,69,1012.61,9.5,10.0,9.0
2025-06-05T04:30:00Z,55,71,1012.72,16.4,17.0,15.7
2025-06-05T02:30:00Z,52,73,1011.94,18.1,18.8,17.3
2025-06-05T21:30:00Z,40,83,1012.56,3.1,3.4,2.9
2025-05-12T09:00:00Z,62,67,1012.6,12.3,13.0,11.5
2025-07-13T16:00:00Z,60,73,1016.71,16.9,18.1,15.7
2025-07-13T17:00:00Z,56,75,1016.9,10.1,10.6,9.5
2025-06-23T18:00:00Z,31,91,1014.36,8.6,9.1,8.0
2025-06-23T02:30:00Z,52,73,1011.59,9.7,10.5,8.9
2025-06-23T23:30:00Z,42,80,1013.24,9.3,9.7,8.8
2025-06-13T13:00:00Z,59,70,1011.49,28.7,29.8,27.5
2025-06-13T06:30:00Z,58,72,1011.65,30.7,31.6,29.9
2025-06-13T16:30:00Z,40,84,1012.14,18.5,19.6,17.4
2025-06-22T20:30:00Z,32,90,1013.06,11.5,12.2,10.8
2025-06-22T04:00:00Z,54,69,1010.88,9.9,10.9,8.8
2025-06-22T07:30:00Z,61,67,1011.3,13.0,13.8,12.3
2025-06-01T00:30:00Z,51,79,1012.28,25.5,26.5,24.5
2025-06-01T19:00:00Z,42,85,1013.61,29.9,30.7,29.0
2025-06-01T12:00:00Z,65,69,1013.24,34.0,34.8,33.2
2025-06-01T22:30:00Z,44,83,1011.56,13.9,14.5,13.3
2025-06-20T04:30:00Z,59,71,1010.24,13.0,13.9,12.1
2025-06-20T12:30:00Z,59,71,1010.46,27.7,29.3,26.1
2025-06-20T18:30:00Z,38,86,1011.89,13.8,14.7,13.0
2025-07-10T22:00:00Z,40,86,1012.54,11.3,11.9,10.6
2025-07-10T20:30:00Z,35,90,1013.21,11.9,12.5,11.3
2025-07-10T14:00:00Z,47,81,1013.48,12.3,13.0,11.7
2025-05-27T05:30:00Z,59,68,1015.25,13.7,14.3,13.2
2025-05-27T15:00:00Z,51,71,1015.66,16.8,17.8,15.9
2025-05-27T17:30:00Z,31,88,1015.2,17.5,18.2,16.9
2025-05-27T06:30:00Z,58,67,1015.22,6.5,6.9,6.1
2025-07-15T21:30:00Z,38,87,1014.34,3.3,3.5,3.2
2025-07-15T03:00:00Z,57,72,1012.88,9.8,10.3,9.2
2025-07-15T04:30:00Z,59,71,1013.66,10.7,11.3,10.1
2025-07-15T02:30:00Z,55,73,1012.81,8.5,9.1,8.0
2025-06-25T05:00:00Z,57,71,1015.76,9.2,9.9,8.4
2025-08-08T06:30:00Z,69,71,1012.42,13.1,14.4,11.9
2025-08-08T01:00:00Z,51,80,1012.55,9.6,10.0,9.1
2025-08-08T06:00:00Z,68,71,1012.5,12.2,13.0,11.3
2025-08-08T05:30:00Z,68,71,1012.49,12.2,13.3,11.1
2025-08-07T13:00:00Z,71,68,1015.04,19.0,20.1,18.0
2025-05-21T16:00:00Z,30,94,1013.11,12.4,13.2,11.7
2025-05-21T15:00:00Z,35,88,1013.1,17.0,18.2,15.9
2025-05-21T20:00:00Z,36,90,1012.75,52.8,54.6,51.0
2025-05-21T06:30:00Z,62,69,1012.3,14.4,15.4,13.4
2025-07-22T15:30:00Z,54,75,1016.0,5.6,5.9,5.4
2025-07-22T10:30:00Z,61,71,1014.41,5.3,5.8,4.7
2025-07-22T23:30:00Z,47,81,1014.22,6.2,6.5,5.9
2025-07-22T16:30:00Z,46,82,1016.25,5.2,5.4,5.0
2025-05-11T11:30:00Z,62,66,1010.96,14.9,15.8,14.0
2025-05-11T06:00:00Z,59,70,1011.93,15.8,17.0,14.7
2025-05-11T22:30:00Z,37,85,1011.03,11.5,12.1,10.9
2025-06-08T07:30:00Z,65,66,1015.5,9.3,9.8,8.9
2025-06-08T01:30:00Z,51,73,1014.41,7.8,8.3,7.3
2025-06-08T00:00:00Z,45,77,1014.42,7.9,8.3,7.5
2025-06-08T18:30:00Z,48,76,1015.98,11.7,12.3,11.2
2025-06-10T21:30:00Z,38,85,1013.32,29.3,30.0,28.6
2025-08-01T14:30:00Z,63,72,1018.7,32.7,33.6,31.7
2025-08-01T10:30:00Z,68,71,1017.27,12.3,13.3,11.4
2025-05-24T16:00:00Z,51,74,1015.68,11.0,11.5,10.4
2025-05-24T07:30:00Z,58,68,1014.06,10.1,10.8,9.5
2025-05-24T00:00:00Z,44,79,1012.6,13.5,13.9,13.0
2025-05-24T13:30:00Z,56,70,1014.59,11.9,12.9,10.9
2025-07-01T12:30:00Z,60,68,1012.35,14.8,15.5,14.2
2025-07-01T08:30:00Z,61,68,1011.79,14.4,15.1,13.8
2025-07-01T03:30:00Z,63,69,1010.98,10.4,11.3,9.5
2025-07-31T11:30:00Z,71,66,1014.4,10.2,10.9,9.5
2025-07-27T07:00:00Z,69,68,1015.15,5.9,6.5,5.4
2025-07-27T22:30:00Z,43,82,1015.16,3.8,4.0,3.6
2025-07-27T03:00:00Z,64,70,1014.28,8.6,9.2,8.0
2025-06-11T22:30:00Z,42,83,1012.44,11.1,11.5,10.7
2025-06-11T10:30:00Z,62,69,1012.73,41.5,42.5,40.6
2025-05-15T22:00:00Z,34,84,1014.65,7.4,7.8,7.1
2025-05-15T16:30:00Z,33,84,1016.16,19.0,20.3,17.7
2025-07-14T03:00:00Z,60,71,1014.01,8.9,9.5,8.4
2025-05-25T22:30:00Z,39,81,1016.14,9.2,9.5,8.9
2025-05-25T22:00:00Z,38,82,1016.28,9.0,9.3,8.6
2025-05-25T11:30:00Z,57,68,1015.45,9.0,9.7,8.3
2025-05-22T03:00:00Z,55,71,1012.19,14.5,15.9,13.1
2025-05-22T15:30:00Z,38,86,1013.58,35.4,36.5,34.4
2025-05-22T16:30:00Z,32,91,1013.8,34.3,35.3,33.2
2025-06-03T04:30:00Z,56,70,1015.6,10.5,11.3,9.7
2025-06-03T22:00:00Z,45,78,1013.48,6.7,7.2,6.2
2025-06-03T23:30:00Z,57,71,1013.17,7.2,7.8,6.7
2025-06-03T02:00:00Z,52,72,1014.24,7.6,8.1,7.0
2025-06-21T22:00:00Z,37,85,1010.82,11.2,12.1,10.2
2025-06-21T05:00:00Z,56,69,1010.48,13.3,14.2,12.3
2025-06-21T23:30:00Z,41,80,1010.21,10.3,10.8,9.8
2025-06-21T21:00:00Z,34,88,1011.34,10.7,11.4,9.9
2025-05-20T06:00:00Z,66,68,1014.0,18.0,19.2,16.7
2025-05-20T19:00:00Z,28,95,1013.65,13.3,14.1,12.6
2025-05-20T20:30:00Z,34,90,1013.01,18.3,19.3,17.3
2025-05-20T18:00:00Z,26,97,1013.73,12.8,13.5,12.2
2025-05-30T10:00:00Z,62,66,1013.42,17.5,18.5,16.4
2025-05-30T20:00:00Z,33,92,1013.66,9.2,9.6,8.8
2025-05-30T02:00:00Z,53,73,1013.12,12.0,12.7,11.3
2025-05-30T17:30:00Z,28,96,1015.1,12.7,13.1,12.3
2025-05-30T09:30:00Z,62,67,1013.97,16.9,17.7,16.1
2025-07-07T10:30:00Z,60,71,1013.74,22.0,23.1,20.9
2025-07-26T18:00:00Z,37,86,1016.69,3.4,3.6,3.1
2025-07-26T21:00:00Z,35,87,1015.53,2.2,2.4,1.9
2025-07-26T16:30:00Z,47,78,1016.52,4.4,4.8,4.0
2025-07-26T11:00:00Z,62,70,1015.21,3.4,3.8,3.0
2025-07-30T21:00:00Z,40,89,1015.46,17.9,18.9,16.9
2025-07-30T00:30:00Z,53,78,1016.03,11.4,11.9,11.0
2025-07-30T05:30:00Z,67,69,1015.96,11.3,12.3,10.3
2025-07-30T13:00:00Z,68,69,1016.44,21.8,23.0,20.7
2025-07-08T06:00:00Z,64,67,1017.22,8.4,9.1,7.7
2025-05-14T13:00:00Z,61,60,1016.09,8.3,8.8,7.8
2025-05-14T06:30:00Z,58,64,1015.95,6.1,6.8,5.4
2025-05-14T19:00:00Z,30,89,1017.57,4.3,4.7,3.9
2025-06-15T14:30:00Z,42,83,1013.39,16.1,17.3,14.9
2025-06-15T16:00:00Z,32,92,1013.29,17.3,18.4,16.2
2025-06-15T00:30:00Z,51,76,1011.62,17.8,18.8,16.8
2025-06-15T08:00:00Z,66,68,1011.81,16.3,17.4,15.1
2025-06-15T15:30:00Z,34,90,1013.31,15.6,16.8,14.5
2025-07-03T09:00:00Z,58,70,1011.46,23.8,25.1,22.5
2025-07-03T23:00:00Z,42,83,1012.99,7.3,7.7,7.0
2025-07-03T08:00:00Z,58,71,1011.61,21.9,22.9,20.9
2025-06-26T11:30:00Z,60,71,1013.71,41.6,42.5,40.8
2025-06-26T21:30:00Z,37,88,1013.24,14.9,15.7,14.2
2025-07-06T23:30:00Z,45,81,1013.02,11.2,11.8,10.6
2025-07-06T20:00:00Z,33,90,1014.47,12.6,13.3,11.9
2025-06-24T02:30:00Z,55,72,1012.8,13.2,14.4,12.0
2025-05-13T22:00:00Z,30,80,1014.97,1.8,1.9,1.6
2025-05-13T21:30:00Z,26,86,1015.29,2.0,2.2,1.8
2025-05-13T00:30:00Z,47,73,1011.95,5.5,6.0,5.0
2025-07-11T19:00:00Z,35,90,1014.73,11.3,11.8,10.9
2025-07-11T06:00:00Z,64,69,1012.13,11.8,12.7,10.8
2025-07-11T05:30:00Z,65,69,1012.04,11.8,12.6,11.1
2025-06-27T12:30:00Z,60,72,1012.98,41.7,42.6,40.8
2025-06-27T13:00:00Z,59,72,1013.2,43.1,43.9,42.3
2025-06-27T18:00:00Z,32,93,1014.38,26.2,27.2,25.2
2025-07-02T19:30:00Z,31,89,1012.34,9.1,9.6,8.5
2025-05-29T09:00:00Z,56,70,1014.53,19.6,20.4,18.9
2025-05-29T13:00:00Z,59,69,1013.88,12.9,13.8,12.0
2025-05-29T16:00:00Z,48,77,1014.45,11.1,11.5,10.6
2025-05-29T10:00:00Z,56,70,1014.06,21.9,22.7,21.1
2025-07-17T09:00:00Z,64,68,1013.42,5.7,6.2,5.1
2025-05-31T16:00:00Z,59,73,1015.95,36.5,37.6,35.4
2025-06-29T02:30:00Z,59,73,1013.13,18.1,19.3,16.8
2025-06-29T14:30:00Z,40,85,1015.49,22.3,23.3,21.2
2025-06-29T18:00:00Z,31,92,1015.42,18.4,19.4,17.4
2025-06-29T05:00:00Z,66,71,1014.12,23.1,24.3,22.0
2025-05-17T11:00:00Z,55,67,1014.86,18.2,19.1,17.3
2025-05-17T14:30:00Z,51,68,1015.8,13.5,14.0,13.0
2025-05-17T20:30:00Z,48,73,1015.19,11.1,11.7,10.4
2025-05-17T18:30:00Z,53,70,1016.0,10.0,10.9,9.2
2025-05-17T02:00:00Z,50,70,1013.12,12.8,13.9,11.7
2025-08-04T14:30:00Z,51,80,1014.43,35.5,36.7,34.3
2025-08-04T04:30:00Z,66,70,1013.94,18.1,19.1,17.0
2025-08-04T07:00:00Z,68,68,1013.54,18.9,19.9,17.8
2025-08-04T10:30:00Z,69,67,1013.5,20.0,21.5,18.5
2025-07-09T17:30:00Z,32,94,1017.32,8.3,8.9,7.7
2025-07-09T08:30:00Z,63,69,1016.46,9.4,10.2,8.6
2025-07-09T11:30:00Z,64,68,1016.26,9.4,10.1,8.8
2025-07-09T02:00:00Z,55,73,1015.98,8.6,9.2,8.1
2025-07-28T15:00:00Z,59,72,1017.93,30.6,31.5,29.7
